userWallet,total_txns,total_usd,avg_usd_value,std_usd_value,active_days,last_txn_days_ago,borrow_ratio,repay_ratio,deposit_ratio,redeem_ratio,liquidation_ratio,unique_actions,credit_score
0x02debfb86afb43492c458869bd7904a897f08237,256,1.0933568320501094e+16,42709251251957.4,256567079539243.3,47,1415,0.2734375,0.33203125,0.3671875,0.02734375,0.0,4,384
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,1,432838696359477.94,432838696359477.94,,1,1505,0.0,0.0,1.0,0.0,0.0,1,212
0x02e052679578006663d478fae910081209b4026c,2,30001283533.44551,15000641766.722755,0.0,1,1423,0.0,0.0,1.0,0.0,0.0,1,212
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,49,1.506259565348818e+17,3073999112956771.5,1.0534095730143262e+16,30,1428,0.04081632653061224,0.3877551020408163,0.40816326530612246,0.16326530612244897,0.0,4,429
0x02e11fa8415aa760fff68f184fc1dd5f95aefb88,1,1.1114739556359245,1.1114739556359245,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x02e14b3e880efd1cb8a504540d31d91ca311280c,166,1.609081594738698e+17,969326261890781.9,2252486913196868.0,33,1448,0.1927710843373494,0.09036144578313253,0.4879518072289157,0.2289156626506024,0.0,4,254
0x02e27435247f11adf8c7544af31dd6098677ea3f,2,2496.3275933330833,1248.1637966665417,1.8357769508507137e-05,1,1508,0.0,0.0,0.5,0.5,0.0,2,134
0x02e29372ef6a6f563cc7fcdd78c1b6064b502eb6,2,7994520870385479.0,3997260435192739.5,716740791451426.2,2,1443,0.0,0.0,0.5,0.5,0.0,2,224
0x02e29a42993eb150ccf30ec2bb3dca160d763c89,1,1759280254118.4866,1759280254118.4866,,1,1457,0.0,0.0,1.0,0.0,0.0,1,212
0x02e2b3f9e177e918e67e25b1a1b6a739049f9e22,4,2.180417684200541,0.5451044210501352,0.6293878080332446,4,1459,0.0,0.0,1.0,0.0,0.0,1,118
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,43,1.578641313521915e+16,367125886865561.6,735635033456896.2,20,1495,0.13953488372093023,0.18604651162790697,0.4883720930232558,0.18604651162790697,0.0,4,303
0x02e35b8e24f99002f568f5916de89874197f7a06,90,1.6165382352958646e+17,1796153594773183.0,2722981500484063.0,34,1429,0.17777777777777778,0.08888888888888889,0.6,0.13333333333333333,0.0,4,263
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,10,9719654413677448.0,971965441367744.8,1276548737153728.2,7,1474,0.1,0.2,0.5,0.2,0.0,4,304
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,112,1.662964023185491e+18,1.484789306415617e+16,5.0432445645930824e+16,24,1492,0.23214285714285715,0.17857142857142858,0.3125,0.2767857142857143,0.0,4,277
0x02e60b50d9788a17055afec468b5d17a38b6bd9d,104,5359856358449936.0,51537080369710.92,105686200006468.05,15,1496,0.3942307692307692,0.14423076923076922,0.27884615384615385,0.18269230769230768,0.0,4,231
0x02e6277d21ba364845200b883a7a230f173122a8,102,4.3835826521819136e+17,4297630051158739.0,7663194843133514.0,27,1441,0.09803921568627451,0.10784313725490197,0.35294117647058826,0.4411764705882353,0.0,4,298
0x02e662fc8e76fe69ef0bea015f0913590d2769c0,1,1.0038345411917293,1.0038345411917293,,1,1461,0.0,0.0,1.0,0.0,0.0,1,112
0x02e6cec9cf4d077956d9b2b2ed8175aad46fc809,1,1.0438010096905748,1.0438010096905748,,1,1463,0.0,0.0,1.0,0.0,0.0,1,112
0x02e75b9654e0d0711b877120c7e1a86b2592e380,2,884779949.1363311,442389974.56816554,203600622.20078504,2,1503,0.0,0.0,1.0,0.0,0.0,1,214
0x02e7f65e93b4730c3092412e3db85648797316f9,3,4.510471084913982e+16,1.5034903616379942e+16,1.618750543612771e+16,2,1433,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,2,124
0x02e883c27f8fd486e8d17049c58fc0469716c04e,1,1.1163631151671705,1.1163631151671705,,1,1454,0.0,0.0,1.0,0.0,0.0,1,112
0x02e96833fa23f6d8676c5f55ecdf46444bcce438,4,40261443006854.125,10065360751713.531,8103027357747.441,4,1424,0.0,0.0,0.5,0.5,0.0,2,228
0x02e9d2239578bd27634659f59fae4df9bac4076d,3,258624862919024.12,86208287639674.7,62165849518808.15,2,1437,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2,224
0x02ea60c42a1ed137b04eb4206977a8504b4c16d5,1,0.00804874489727001,0.00804874489727001,,1,1538,0.0,0.0,1.0,0.0,0.0,1,112
0x02ead283625fb1016a8d50d3f94205f7f90dba20,1,1.0585897107726632,1.0585897107726632,,1,1458,0.0,0.0,1.0,0.0,0.0,1,112
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,14,291499761178670.1,20821411512762.152,36540192850752.58,2,1503,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.0,4,272
0x02eb1d753bea18fd83562467a321dcd88d9773f1,32,7695156294627058.0,240473634207095.56,666369734683550.9,11,1419,0.1875,0.28125,0.21875,0.3125,0.0,4,268
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,37,9335779585099338.0,252318367164846.97,279991075522445.06,13,1492,0.24324324324324326,0.05405405405405406,0.32432432432432434,0.10810810810810811,0.2702702702702703,5,103
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,32,2.372396368282352e+16,741373865088235.0,2256771340926395.5,17,1425,0.375,0.3125,0.21875,0.09375,0.0,4,283
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,4,1.5816367005548192e+16,3954091751387048.0,3525253982387728.5,1,1519,0.25,0.25,0.25,0.25,0.0,4,242
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,167,6.024530045279838e+19,3.607503021125652e+17,9.111703471358728e+17,39,1418,0.12574850299401197,0.4251497005988024,0.19161676646706588,0.25748502994011974,0.0,4,350
0x02ed7efb3115fcbc0dd488a03eba6218857a2a75,4,17269116930078.832,4317279232519.708,4985269467768.558,2,1492,0.0,0.0,0.5,0.5,0.0,2,224
0x02eda208efc7d92efeaf7418833c3081a42dd3a1,6,3125916518046781.5,520986086341130.25,807119578307466.2,1,1528,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,4,225
0x02ee19a0a14b494ba9411c5bbba18931195fd51b,1,26021648799.84869,26021648799.84869,,1,1483,0.0,0.0,1.0,0.0,0.0,1,212
0x02ee663daf3bd6ab80be2e8b0f54abc8721b7d68,1,1015238383467.801,1015238383467.801,,1,1455,0.0,0.0,1.0,0.0,0.0,1,212
0x02ef87478ec4a04f0dacc721f254084ed3772600,1,24076388633.600044,24076388633.600044,,1,1533,0.0,0.0,1.0,0.0,0.0,1,212
0x02efac30f1619d817d6ffb28f54ed3647404235e,5,9438.896897575052,1887.7793795150105,9.030290952917447,5,1427,0.0,0.0,0.2,0.8,0.0,2,98
0x02efc83a645d9db930e3d4db3824f831faecd82b,2,801.4450222464188,400.7225111232094,0.6762505698281315,1,1502,0.0,0.0,0.5,0.5,0.0,2,126
0x02efeda00025e73209ea07c51a2277de0f71ed53,2,54010746973746.945,27005373486873.473,249302497958.7961,2,1429,0.0,0.0,0.5,0.5,0.0,2,224
0x02f01b3f6166ba12150e4d1d8df5ccc9cb524f07,2,992.1773192924038,496.0886596462019,3.7496299763147134e-05,1,1495,0.0,0.0,0.5,0.5,0.0,2,126
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,10,2017163466990472.8,201716346699047.28,406059060854271.3,5,1497,0.1,0.2,0.5,0.2,0.0,4,300
0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b,130,9.723484274843284e+17,7479603288340988.0,1.3770009829179802e+16,23,1480,0.2153846153846154,0.2153846153846154,0.4,0.16923076923076924,0.0,4,293
0x02f176449675d72dbf1d33a1078e631743fe048e,1,153550566893157.78,153550566893157.78,,1,1539,0.0,0.0,1.0,0.0,0.0,1,212
0x02f17bf76592833beb2418f8246d433f7e4d6fed,2,2321084836916.0474,1160542418458.0237,607039456891.7869,1,1483,0.5,0.0,0.5,0.0,0.0,2,122
0x02f202fe714eadef1a33dc3d85de9b367d77426a,1,91425329.66943736,91425329.66943736,,1,1465,0.0,0.0,1.0,0.0,0.0,1,212
0x02f21b7c148d5fc587a285d2f538f29c36176e52,11,3.668835847607411e+16,3335305316006737.5,4483455085349008.0,5,1416,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,2,130
0x02f277795b12cf2010b7e77298ce29370d392409,19,8509594390348618.0,447873388965716.75,1039785866135954.1,6,1433,0.0,0.0,0.3684210526315789,0.631578947368421,0.0,2,232
0x02f384dc0539ff16b820239004d25dae1e3adf96,2,1331356788483995.8,665678394241997.9,4642407746270.921,1,1537,0.0,0.0,0.5,0.5,0.0,2,222
0x02f494a93a9e172722849643ce2f070e92a7baea,1,112225639540.97433,112225639540.97433,,1,1516,0.0,0.0,1.0,0.0,0.0,1,212
0x02f4a8a87c4458ee03e65a539a13d52d2925335f,1,189905361582.22824,189905361582.22824,,1,1512,0.0,0.0,1.0,0.0,0.0,1,212
0x02f4e1f34fcfe2f52139f3e5920fcfad5a1a8b94,1,1.0320220564274882,1.0320220564274882,,1,1461,0.0,0.0,1.0,0.0,0.0,1,112
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,32,1.0593189575823834e+17,3310371742444948.0,1.1223018976810248e+16,14,1487,0.3125,0.25,0.09375,0.34375,0.0,4,189
0x02f5203e90d85ed83700e43dbe2b42d842b33d83,2,2845098737364930.5,1422549368682465.2,50860373.506320715,1,1546,0.0,0.0,0.5,0.5,0.0,2,222
0x02f60da35d5759299b1c4e3b22c7152b318f5664,4,63435819383.41884,15858954845.85471,24024096317.15624,2,1438,0.25,0.0,0.75,0.0,0.0,2,124
0x02f6129b12fbf83b4457c57050b51de97ce8276b,2,3239298680466.998,1619649340233.499,35785469901.437836,2,1458,0.0,0.0,1.0,0.0,0.0,1,214
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,13,1539111363529721.8,118393181809978.6,255602115518513.44,5,1423,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.0,4,265
0x02f7467aecaae0863706f954c7adfe47b5e5f538,15,735037995289848.5,49002533019323.234,149448811479414.34,6,1507,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.0,4,285
0x02f84f7c168cfda125318a1405f747bcf7eacf44,1,1.577317851669225,1.577317851669225,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x02fa46ca85874d0e24d6fbfa776f3195240ec6d5,3,1964827259454.096,654942419818.032,1132340254123.7834,3,1509,0.0,0.0,1.0,0.0,0.0,1,216
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,23,3283047366015606.5,142741189826765.5,221086037234205.62,6,1520,0.17391304347826086,0.21739130434782608,0.17391304347826086,0.43478260869565216,0.0,4,210
0x02faf4316dcb9330751f3677436aa849aa93851b,248,6.872858184097146e+17,2771313783910139.5,1.0635832437606492e+16,62,1415,0.2540322580645161,0.2903225806451613,0.18548387096774194,0.2701612903225806,0.0,4,327
0x02fafec4c577431e5229f01df088cb699a7cc691,22,127464273742467.2,5793830624657.601,8352688441868.823,12,1481,0.18181818181818182,0.09090909090909091,0.4090909090909091,0.3181818181818182,0.0,4,218
0x02fbe024637327931e70262658854cfdebefec92,1,1.0328745230185714,1.0328745230185714,,1,1462,0.0,0.0,1.0,0.0,0.0,1,112
0x02fc557009ff92edbac5bc4c94a989b24008a21f,5,472908190191988.94,94581638038397.78,53170123338071.6,2,1468,0.2,0.0,0.6,0.2,0.0,3,134
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,40,4906132295491538.0,122653307387288.45,233557348105027.2,12,1450,0.275,0.15,0.275,0.3,0.0,4,226
0x02fd763b2c3ccb4ed333ed780cfba62b9b65f675,1,1041648705637.7089,1041648705637.7089,,1,1463,0.0,0.0,1.0,0.0,0.0,1,212
0x02fdb206bba3e5a61d8c5730c79a21f3caa78276,1,1.1061690139995182,1.1061690139995182,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x02fe4d3a1b36a009941d1a136821ca368255bf76,1,201494265598.0157,201494265598.0157,,1,1511,0.0,0.0,1.0,0.0,0.0,1,212
0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c,2,48274947191.71051,24137473595.855255,26141270267.594097,1,1528,0.5,0.0,0.5,0.0,0.0,2,122
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,250,9.481783244993235e+16,379271329799729.44,2751547160749266.0,34,1466,0.16,0.112,0.224,0.504,0.0,4,246
0x0300f68f3c30e4655650d99c845a95e39875b75f,14,9.64062675683214e+16,6886161969165815.0,8955164057280036.0,3,1541,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.0,4,246
0x030138d2f5f2757daae2fbb8dfd18870ea908881,1,3377.1934467918227,3377.1934467918227,,1,1467,0.0,0.0,0.0,1.0,0.0,1,0
0x030163c3ecc06f0a41c11ee74e3ea2a6086ad3e4,7,178592781139661.47,25513254448523.066,23876088964233.105,3,1502,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,2,226
0x0302147a27780e6b3ce7ec44db979b653d02c921,1,1.9940808308259804e+16,1.9940808308259804e+16,,1,1476,0.0,0.0,0.0,1.0,0.0,1,62
0x0302174ee723a5a094f78877caf6cc1ae1c90533,5,6674430393766318.0,1334886078753263.5,2984895723079403.0,1,1492,0.0,0.0,0.0,1.0,0.0,1,62
0x030252c314d52af695fdb0176942dec4566b6bb7,1,1.5698934557978328,1.5698934557978328,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x0302e30a5a3a471f99fde37bfa52d3be463461d9,2,29179144360.879173,14589572180.439587,14510286915.998018,1,1529,0.5,0.0,0.5,0.0,0.0,2,122
0x0302f495deee51627014e73e3b5f937fbdfb2680,6,18017.616899727298,3002.93614995455,310.90409685260147,1,1491,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,4,172
0x030347c0ef50f625e3172ddeabb921067e85730c,49,1533717493236372.8,31300357004823.934,84114744222851.56,24,1450,0.10204081632653061,0.08163265306122448,0.6938775510204082,0.12244897959183673,0.0,4,277
0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9,2,153232001465782.22,76616000732891.11,108351387331199.08,1,1492,0.5,0.0,0.5,0.0,0.0,2,122
0x0303df66b608496531b49940f19db4c024791454,1,1089041806878.748,1089041806878.748,,1,1461,0.0,0.0,1.0,0.0,0.0,1,212
0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca,5,262628975589.17453,52525795117.83491,55780102044.001945,2,1487,0.4,0.0,0.4,0.0,0.2,3,34
0x0305a736ce98f8768c5e927dfa15d0b04517a621,1,17693344711074.86,17693344711074.86,,1,1432,0.0,0.0,1.0,0.0,0.0,1,212
0x0305cc8c9cc1a0b1ff881cee4621873fe6f9f8e0,1,1186257535000.039,1186257535000.039,,1,1456,0.0,0.0,1.0,0.0,0.0,1,212
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,26,7.517929575512662e+16,2891511375197178.0,2855189561558444.5,11,1492,0.038461538461538464,0.19230769230769232,0.38461538461538464,0.38461538461538464,0.0,4,338
0x0306588e0deb5dfd0afc70ad227aaa8551deaf25,2,18494.21063568935,9247.105317844675,3.883663724114639e-05,1,1444,0.0,0.0,0.5,0.5,0.0,2,214
0x030745377d953913b2af2a64d961287ff800f7e0,40,4318958083191302.0,107973952079782.55,105743703752541.2,3,1423,0.225,0.225,0.325,0.225,0.0,4,258
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,17,266023658248369.6,15648450485198.21,39419915685320.1,7,1483,0.23529411764705882,0.35294117647058826,0.11764705882352941,0.29411764705882354,0.0,4,212
0x0308e74c4971077380b748fd6bc0164a775386e3,2,2063836940700.2446,1031918470350.1223,19552841699.229202,2,1460,0.0,0.0,1.0,0.0,0.0,1,214
0x03090a4006197538241dca9b635c9ad149d9097f,1,1.2303690797609954,1.2303690797609954,,1,1463,0.0,0.0,1.0,0.0,0.0,1,112
0x0309146e7b8baefa23f193632ef74602768af954,329,3.2428458768939576e+16,98566743978539.75,153865071937498.47,32,1441,0.1884498480243161,0.17325227963525835,0.3434650455927052,0.2948328267477204,0.0,4,296
0x030a031d24ff4fdf49d42328a9f75aaced335570,1,1438549766786.1987,1438549766786.1987,,1,1458,0.0,0.0,1.0,0.0,0.0,1,212
0x030a5e099482bab2259b3aa2afe176251a6280ef,1,20017489699.18211,20017489699.18211,,1,1466,0.0,0.0,1.0,0.0,0.0,1,212
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,14,7184310315482534.0,513165022534466.7,643222842945210.2,7,1447,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.0,0.0,3,172
0x030b67dac665e0dae36951c5a69a639c7a8492e0,1,0.0004987126781314165,0.0004987126781314165,,1,1497,0.0,0.0,1.0,0.0,0.0,1,112
0x030cb7762dacad0e55e38eb6685d7923c68d7113,1,1.1036742073986285,1.1036742073986285,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x030ccddbf7666d9f7f3bf97a920986a8a309957e,1,9.928470905942559e-05,9.928470905942559e-05,,1,1466,0.0,0.0,1.0,0.0,0.0,1,112
0x030d0a4232b1ff4668858ae2c3d1ccffe08dc215,1,1.1052887337659798,1.1052887337659798,,1,1457,0.0,0.0,1.0,0.0,0.0,1,112
0x030d4aa68030591cfd14814f6505ba6f57802c96,1,225285577975.7935,225285577975.7935,,1,1514,0.0,0.0,1.0,0.0,0.0,1,212
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,43,1.0759513785154687e+18,2.5022125081755084e+16,7.231378738509518e+16,16,1487,0.3488372093023256,0.2558139534883721,0.09302325581395349,0.3023255813953488,0.0,4,196
0x030de328e6a4855412279780172507240c4c7175,1,201928081566.5605,201928081566.5605,,1,1509,0.0,0.0,1.0,0.0,0.0,1,212
0x030de3de170036c537b1f7bf6f983220464abe1c,112,5.184686353579931e+16,462918424426779.56,716225478516835.8,27,1424,0.1875,0.14285714285714285,0.4732142857142857,0.17857142857142858,0.017857142857142856,5,272
0x030ded6654f0ff272eb93151ee98bdce379f266b,9,753769520240602.6,83752168915622.52,210067280550764.47,8,1420,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,2,236
0x030e371d56829ea5777c07d970484d03920091f9,1,155305039090.0003,155305039090.0003,,1,1515,0.0,0.0,1.0,0.0,0.0,1,212
0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00,6,1113673498513.9033,185612249752.31723,258881628250.41455,3,1438,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,126
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,29,3.912536281857845e+16,1349150442019946.5,2998888592212073.5,17,1425,0.0,0.0,0.7241379310344828,0.27586206896551724,0.0,2,254
0x03105f295874820c5939e2f27602c9478b94969d,72,260583219.63238636,3619211.383783144,4847860.998961477,11,1509,0.0,0.0,1.0,0.0,0.0,1,232
0x03116a2824b26d29e4f8f41555e674b679583402,3,40118022101933.234,13372674033977.744,11368715751041.47,2,1420,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2,224
0x0311ee008aaec2f8fede60d56207512b7f0d0802,1,1.0884625522312024,1.0884625522312024,,1,1465,0.0,0.0,1.0,0.0,0.0,1,112
0x031291aa04a24e90fa704ae1a51598944c55de4a,53,4.478851340335166e+17,8450662906292766.0,1.7016556173839136e+16,14,1415,0.37735849056603776,0.0,0.6037735849056604,0.018867924528301886,0.0,3,158
0x0312fa145990146d456380d66ea495a7d014fc86,2,16800209463.947048,8400104731.973524,3948073641.459944,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x03146c86fd6737a8ca454dd8dbccd43284e133d2,3,441112960230342.3,147037653410114.1,104637420409727.38,2,1477,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2,224
0x0314732f2aeb62651ce2f1712e51300aa6e1676e,2,2.8547668067017766,1.4273834033508883,0.3529851450710369,2,1454,0.0,0.0,1.0,0.0,0.0,1,114
0x03148673c88d563193fea07d9fb373234e67386a,1,1804910435977.3633,1804910435977.3633,,1,1458,0.0,0.0,1.0,0.0,0.0,1,212
0x03148e5d55d5a2382c644e78910d13cdb7218235,11,2468181528831336.5,224380138984666.97,316499350575906.9,8,1415,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.0,4,210
0x0314d69c14328bed45a45f96a75400f733164e13,162,1.817523136778653e+16,112192786220904.5,669884777878281.8,16,1442,0.024691358024691357,0.018518518518518517,0.8271604938271605,0.12962962962962962,0.0,4,268
0x03158305104b385e1a566fa7153dfb13da15f410,20,3843992787646816.5,192199639382340.8,326642441613761.7,10,1461,0.05,0.05,0.45,0.45,0.0,4,260
0x0316187ad162d7c5be2f7112662e353c85b6384b,1,141876141604.4331,141876141604.4331,,1,1430,0.0,0.0,1.0,0.0,0.0,1,212
0x03161e579198971cff2dd1769da7758e34b6976c,4,4.5117870635885704e+16,1.1279467658971426e+16,1.3024407378437612e+16,1,1527,0.25,0.25,0.25,0.25,0.0,4,242
0x03169fa2a2113de2c90b4823cf8eb7541061d6f0,5,1.2470368617592818e+16,2494073723518563.5,2907656268831637.0,2,1466,0.4,0.0,0.6,0.0,0.0,2,124
0x0317ecb39406e23837b8b1aad06bc43f10c1be08,4,3532358577814767.0,883089644453691.8,1019704087887265.4,1,1525,0.25,0.25,0.25,0.25,0.0,4,242
0x03180215daa2759cbc86f2e487b25cca2883566d,1,3186411762728265.5,3186411762728265.5,,1,1543,0.0,0.0,1.0,0.0,0.0,1,212
0x03188444e0ec5e63d99350baedd479ebcab82f63,430,3.152423347869184e+16,73312170880678.7,134976510118134.23,81,1415,0.18372093023255814,0.19069767441860466,0.4604651162790698,0.16511627906976745,0.0,4,343
0x0318b7bf3433dc91fdd0c749b88855f076efd5d5,103,1.5472077182751645e+17,1502143415801130.5,2323069401417699.0,32,1416,0.3300970873786408,0.1553398058252427,0.23300970873786409,0.2815533980582524,0.0,4,248
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,73,4545946029077959.0,62273233275040.53,119777501169324.75,20,1498,0.273972602739726,0.273972602739726,0.3424657534246575,0.1095890410958904,0.0,4,316
0x0318dcf3b0bba28d13e67d6ce8f32eadad011512,2,15854237614.716177,7927118807.3580885,11210638927.90546,1,1416,0.5,0.0,0.5,0.0,0.0,2,122
0x0319f328205f66b18ef279c18efa3e3839c005f1,1,1.3062858595941755,1.3062858595941755,,1,1459,0.0,0.0,1.0,0.0,0.0,1,112
0x031bc036ec5106ea4f2ca5921d5370a21171a123,4,2.4126302628156515,0.6031575657039129,0.46438249377589236,2,1431,0.25,0.25,0.25,0.25,0.0,4,144
0x031c0b7a301322382ec7ab6af873dd9732e3d6e1,1,174227862265.9292,174227862265.9292,,1,1511,0.0,0.0,1.0,0.0,0.0,1,212
0x031c0e3d66bdb6cad82b7f9efe20d00b55d785b3,1,1004312185881.295,1004312185881.295,,1,1461,0.0,0.0,1.0,0.0,0.0,1,212
0x031c7807637ecec27d158bd4156c954e682a2f54,93,6.791263912524484e+17,7302434314542456.0,4.825595981190131e+16,30,1527,0.03225806451612903,0.6344086021505376,0.27956989247311825,0.053763440860215055,0.0,4,423
0x031c84828a86616270ce4b5b2b8b1d73cbe55b01,1,972311217856004.8,972311217856004.8,,1,1522,0.0,0.0,1.0,0.0,0.0,1,212
0x031cdab9bbf52b9000f023c3197fdaef8f6a4989,5,133666317191604.69,26733263438320.938,59777394308052.484,4,1482,0.0,0.0,0.6,0.4,0.0,2,228
0x031d132adc8141130bd55be6583edded884497f4,44,1931515562519399.2,43898080966349.984,111511406946034.73,22,1415,0.13636363636363635,0.11363636363636363,0.6136363636363636,0.13636363636363635,0.0,4,272
0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,7,4033591179379.7144,576227311339.9592,561319165953.7118,3,1438,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.0,3,136
0x031d7542ff2c60947b0959a87df1e9b3337d3667,1,768303700906416.4,768303700906416.4,,1,1438,0.0,0.0,1.0,0.0,0.0,1,212
0x031f2e22d9a20142ba0c809577e0003c9a3b1ec2,2,2.3615842216294958,1.1807921108147479,0.001904672614313746,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,14,3450456951328663.0,246461210809190.22,318682554806024.1,8,1437,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.14285714285714285,5,158
0x03205689ad8d8e3838e244f925cf888275ac01c6,54,5572338092304555.0,103191446153788.06,180401693768866.0,22,1416,0.16666666666666666,0.05555555555555555,0.5370370370370371,0.24074074074074073,0.0,4,228
0x032075ac7644068531c4b13595f092eb99920416,5,5794.185688653243,1158.8371377306487,791.0999451767715,5,1460,0.0,0.0,0.2,0.8,0.0,2,91
0x0320f12e5c7cb57029a9d4e1655e17f29866e478,1,1.6178523497542792e+16,1.6178523497542792e+16,,1,1514,0.0,0.0,1.0,0.0,0.0,1,212
0x032140da0856e068fc916fd5a369a33561419dd9,1,1021323906304.9271,1021323906304.9271,,1,1454,0.0,0.0,1.0,0.0,0.0,1,212
0x0323965dc531ecc76511a24dafca4a502533917b,6,14416.27361346551,2402.7122689109183,2952.6162130452126,3,1447,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,4,170
0x032401f44bba316be8161251c16c45e07ee0d203,2,1078022560225.2811,539011280112.64056,722911415172.6578,2,1463,0.0,0.0,1.0,0.0,0.0,1,214
0x03240c50823411981a719e3f59b12476d653e67f,1,3.974436741304824e+16,3.974436741304824e+16,,1,1480,0.0,0.0,1.0,0.0,0.0,1,212
0x032419aad03e8a7520b0650620e14310cefa5dfa,2,3265721098859.337,1632860549429.6685,83254208310.79921,2,1460,0.0,0.0,1.0,0.0,0.0,1,214
0x03244eaa7a5eeb5322527ce489aca1a5426b3755,2,1453158383888.0127,726579191944.0063,746987241914.6804,2,1458,0.0,0.0,1.0,0.0,0.0,1,214
0x03247269bad6aa35ef79ff7f674d714c64d26611,29,579923702376892.4,19997369047479.047,43856599622381.22,12,1428,0.20689655172413793,0.10344827586206896,0.4827586206896552,0.20689655172413793,0.0,4,215
0x0324c205a0a2b21d7591cef3e198e103990b1457,2,2.0079105786188736,1.0039552893094368,0.0,1,1444,0.0,0.0,0.5,0.5,0.0,2,122
0x03251ae9065a02d50230e02b137265157e101c20,3,1.4185391604438832e+16,4728463868146277.0,1819248677297838.2,1,1542,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2,122
0x03253b687deaa44f5a9df0005a7163db65413e01,1,95203183422.96126,95203183422.96126,,1,1517,0.0,0.0,1.0,0.0,0.0,1,212
0x03270912905f63b1b2b99b9a520a86810aa07f89,17,5104759934999176.0,300279996176422.1,734528605878150.5,8,1423,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.0,4,223
0x0327344015c02e55ce6f13f90cc132da5d98cd52,2,126566158.25342251,63283079.12671126,73223827.17522936,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x0327d880665d0a65bc578a82e9d83f21b993756c,146,2.0074942155908634e+17,1374996038075933.8,3919249642462681.0,28,1465,0.2328767123287671,0.0684931506849315,0.4931506849315068,0.2054794520547945,0.0,4,230
0x032829e7678891e08aab091f6127f07639bcb26d,2,993617103.3570114,496808551.6785057,702593390.237188,2,1459,0.0,0.0,1.0,0.0,0.0,1,214
0x0328938eda94f1ad9f62e71a56c4387835ceb62d,1,97150152.73848262,97150152.73848262,,1,1466,0.0,0.0,1.0,0.0,0.0,1,212
